"","ID","X","ISO_SOV1","SOVEREIGN1","New.OpCode","X5STRING","Exped.","Location.x","Sublocation","SAUP.Cell","IUCN","Protection","USE.","Grounded.","Date","Year","Month","Long.in","Lat.in","Long.out","Lat.out","Time.In","Time.Out","EM.who","EM.date","PM.who","PM.date","ID.check","Field.comments","Processing.comments","OpCode","Camera.Depth..m.","Rig.","Site.Rig","Converted","Video.file","Left.Camera","Right.Cam","Site","Code","Distance.from.summit","Direction","Initial.obs","Vessel","HD.Num","Bait","Gear","Have.Lengths.","Have.MaxN.","Status","Seabed.depth..m.","Zone","Crew","Species","CTD","Water.sample.metadata","Project","Project.1","Wpt","Habitat.taken","Habitat.type","Total.time.Processed.for.MaxN","Location.y","GEONAME","TERRITORY1","conflicts","RuleofLaw_mean","NoViolence_mean","GovernmentEffectiveness_mean","Voice_mean","Corruption_mean","HDI_mean","Country","NGO","MarineEcosystemDependency","SAU","TravelTime_market","LinearDistcities","TravelTime_pop","LinearDistpop","FE_PurseSeine","FE_DriftingLongline","FE_FixedGear","FE_OtherFishing","FE_Trawlers","distPort","distSeamounts","distCoralReef","Bathymetry","Slope","distCoast","PP","CHL","SST_mean","SST_sd","protection"
"916",4783,6762,"NIU","New Zealand","NIU16_060","NIU16_012","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","04/10/2016",2016,"Sept",-167.72925,-19.94621,"-167.6683","-19.97612","36:00.0","29:00.0","Chris","25/11/2016","Chris","","","","Psenes","NI060","10","1","","","NI060.avi","","","Beveridge North","","","","","","","","Longline","NIU16_060","NIU16_060","Done_EMPM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,23.26355776,742.3767671,238914.1203,720.9625535,223365.5108,NA,NA,NA,NA,NA,249.9622803,6767.919505,214562.6181,-1443.893555,89.9988327,223937.655,155.8586121,0.043585774,26.68942642,1.31205225,"Part"
"917",4784,6786,"NIU","New Zealand","NIU16_061","NIU16_013","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","04/10/2016",2016,"Sept",-167.77148,-19.93371,"-167.73792","-19.93759","04:00.0","56:00.0","Chris","25/11/2016",NA,"","","Rigs close together on pickup","No fish","NI061","10","1","","","NI061.avi","","","Beveridge North","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,23.26355776,727.8914857,234611.7461,706.4772721,219051.7546,NA,NA,NA,NA,NA,245.2451935,7510.775053,211947.352,-1770.62915,89.99885559,219635.6024,158.6423798,0.044868074,26.68385315,1.278602481,"Part"
"918",4789,6791,"NIU","New Zealand","NIU16_066","NIU16_014","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","05/10/2016",2016,"Sept",-167.69919,-20.01075,"-167.69293","-20.0226","35:00.0","20:00.0","RW","29/11/2016",NA,"","","","No fish","NI066","10","1","","","NI066.avi","","","Beveridge East","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,21.89076467,760.0752519,245169.6623,738.6610383,229512.6939,NA,NA,NA,NA,NA,255.4979553,6365.683148,222824.9405,-865.2555542,89.99894714,230195.4949,153.7896881,0.041856889,26.66124916,1.338910222,"Part"
"919",4797,6839,"NIU","New Zealand","NIU16_074","NIU16_015","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","05/10/2016",2016,"Sept",-167.72966,-20.05475,"-167.73068","-20.05443","07:00.0","27:00.0","RW","30/11/2016","Chris","","","","Flying fish 02 2:50 x2 10:25 ","NI074","10","2","","","NI074.avi","","","Beveridge East","","","","","","","","Longline","NIU16_074","NIU16_074","Done_EMPM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,21.89076467,758.531096,245257.5736,737.1168825,229492.3847,NA,NA,NA,NA,NA,254.5047607,7750.203223,227029.1604,-907.8276978,89.9990921,230261.1554,155.2542877,0.042847764,26.64968681,1.366454124,"Part"
"920",4799,6841,"NIU","New Zealand","NIU16_076","NIU16_016","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","06/10/2016",2016,"Sept",-167.80974,-19.97875,"-167.80669","-19.97521","09:00.0","21:00.0","RW","30/11/2016","","","","","A. solandri 04 2:14","NI076","10","1","","","NI076.avi","","","Beveridge West","","","","","","","","Longline","#N/A","NIU16_076","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,23.26355776,725.1046891,233992.3365,703.6904756,218301.4024,NA,NA,NA,NA,NA,243.6481171,3637.562453,216159.1988,-1830.471436,89.99750519,219014.6327,197.7837524,0.059574816,26.687603,1.305033088,"Part"
"921",4805,6807,"NIU","New Zealand","NIU16_082","NIU16_017","Niue 2016","Niue","Beveridge Reef",NA,"No","Out","Yes","no","06/10/2016",2016,"Sept",-167.81677,-19.98567,"-167.81065","-19.97542","02:00.0","20:00.0","Chris","05/12/2016",NA,"","","","No fish","NI082","10","4","","","NI082.avi","","","Beveridge West","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,23.26355776,723.3473298,233816.9092,701.9331163,218105.9186,NA,NA,NA,NA,NA,243.161911,2812.809398,216788.1167,-1877.872925,89.98727417,218836.8272,197.7837524,0.059574816,26.687603,1.305033088,"Part"
"922",4811,6773,"NIU","New Zealand","NIU16_088","NIU16_018","Niue 2016","Niue","Niue Island",NA,"No","Out","Yes","no","07/10/2016",2016,"Sept",-169.94122,-19.17206,"-169.91754","-19.1767","35:00.0","22:00.0","Chris","05/12/2016",NA,"","","","No fish","NI088","10","3","","","NI088.avi","","","Niue South","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,257.2716822,32.72792206,18909.12126,12.72792206,4468.056733,NA,NA,NA,NA,NA,12.27648258,23666.02663,4536.851331,-2009,89.99768066,4639.900554,163.429306,0.046700198,27.03557205,1.194244862,"Out"
"923",4814,6826,"NIU","New Zealand","NIU16_091","NIU16_019","Niue 2016","Niue","Niue Island",NA,"No","Out","Yes","no","08/10/2016",2016,"Sept",-169.7838,-19.15784,"-169.77696","-19.15409","05:00.0","13:00.0","Chris","21/11/2016",NA,"","","","No fish","NI091","10","5","","","NI091.avi","","","Niue South East","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,257.2716822,34.87005769,21327.38996,15.72792206,4849.841014,NA,NA,NA,NA,NA,18.43935013,25296.13082,5445.080215,-1287.503784,89.99898529,5642.162247,162.804657,0.046206407,27.04020691,1.221040964,"Out"
"924",4820,6782,"NIU","New Zealand","NIU16_097","NIU16_020","Niue 2016","Niue","Niue Island",NA,"No","Out","Yes","no","08/10/2016",2016,"Sept",-169.83295,-19.17952,"-169.82954","-19.18742","08:00.0","48:00.0","Chris","22/11/2016",NA,"","","","No fish","NI097","10","2","","","NI097.avi","","","Niue South East","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","","",NA,NA,NA,"Niue","Niue Exclusive Economic Zone","Niue",0,-0.78,NA,-1,-0.47,-0.43,0.913,NA,NA,0.120178,257.2716822,31.72792206,21255.12685,9,3276.370776,NA,NA,NA,NA,NA,16.35396004,28834.87069,3870.139629,-985.000061,89.99589539,4027.105823,163.528595,0.046290774,27.01770782,1.261603713,"Out"
"925",4823,4217,"AUS","Australia","PC13A_056","PC13A_10","Perth Canyon Autumn 2013","Perth Canyon","Perth Canyon",NA,"No","In","No","no","17/05/2013",2013,"May",115.0550333,-31.93648333,"-","-","","-","N/A","-","N/A","-","N/A","rig alone - no lat/long retrive Recovered in Esperance
","","PC056","10","30L","","","","963C67L","963C25R","","","","","","","","","","#N/A","#N/A","N_Miss","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,207.6690476,77448.44786,125.1837662,38776.05089,NA,NA,NA,NA,NA,40.37360764,331697.4655,37412.25889,-830.3563232,89.99659729,39221.05069,373.2369995,0.197068706,21.49687386,1.376720428,"Part"
"926",4824,4218,"AUS","Australia","PC16A_001","PC16A_01","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","No","no","27/04/2016",2016,"Apr",115.1043333,-32.00895,"115.1080833","-32.02201667","01:00.0","01:00.0","N/A","-","N/A","-","N/A","LH camera flooded, rig caught up on line","N/A","PCA_001","10","27L","","","PC16_001L.avi","PC16_001L.avi","PC16_001R.avi","","","","","","","","","Longline","#N/A","#N/A","N_Miss","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,162.0168232,182.7279221,72889.85099,100.2426407,32998.03563,NA,NA,NA,NA,NA,35.82955933,339742.6056,31868.73089,-636.5414429,89.98584747,33339.877,373.567627,0.199997038,21.4928627,1.359390736,"Not reported"
"927",4829,4223,"AUS","Australia","PC16A_006","PC16A_02","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","27/04/2016",2016,"Apr",115.1374333,-31.95998333,"115.1534167","-31.96396667","50:00.0","04:00.0","JT","15/06/2016","JT","42559","CT","","Decapterus sp., Katsuwomus palamis","PCA_006","10","25","","","PC16_006L.avi","PC16_006L.avi","PC16_006R.avi","","","","","","","","","Longline","PC16A_006","PC16A_006","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,179.9411255,69470.27663,97.45584412,30458.70038,NA,NA,NA,NA,NA,32.54517365,339879.2231,29122.52194,-1050.713867,89.99532318,30894.11712,380.0865784,0.203932017,21.51197815,1.32894659,"Not reported"
"928",4836,4230,"AUS","Australia","PC16A_013","PC16A_03","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","27/04/2016",2016,"Apr",115.1423333,-31.9717,"115.1518667","-31.97651667","42:00.0","51:00.0","JT","24/06/2016","JT","42571","CT","","Fistularia sp., Balaenoptera acutorostrata","PCA_013","10","New 3","","","PC16_013L.avi","PC16_013L.avi","PC16_013R.avi","","","","","","","","","Longline","PC16A_013","PC16A_013","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,175.6984848,69017.2185,93.21320344,29752.77145,NA,NA,NA,NA,0.12076389,32.37203217,340914.0307,28460.24928,-880.6218262,89.99753571,30169.27663,380.0865784,0.203932017,21.51197815,1.32894659,"Not reported"
"929",4842,4236,"AUS","Australia","PC16A_019","PC16A_04","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","28/04/2016",2016,"Apr",115.0585,-31.95485,"115.0748167","-31.99296667","15:00.0","53:00.0","JT","08/07/2016","JT","42565","CT",""," Coryphaena hippurus, Decapterus sp., Juvenile sp., Unknown sp.","PCA_019","10","New 1","","","PC16_019L.avi","PC16_019L.avi","PC16_019R.avi","","","","","","","","","Longline","PC16A_019","PC16A_019","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,202.1837662,77085.01296,119.6984848,38037.7017,NA,NA,0.188888893,NA,NA,40.17192459,332974.6174,36728.12076,-1341.301514,89.9980011,38458.83087,373.2369995,0.197068706,21.49687386,1.376720428,"Part"
"930",4848,4242,"AUS","Australia","PC16A_025","PC16A_05","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","03/05/2016",2016,"May",115.0473,-31.93246667,"115.0295333","-31.94761667","24:00.0","53:00.0","JT","05/07/2016","N/A","-","CT","ID points conducted on RH camera (LH short)","Decapterus sp., Coryphaena hippurus, Juvenile sp.","PCA_025","10","New 4","","","PC16_025R.avi","PC16_025L.avi","PC16_025R.avi","","","","","","","","","Longline","#N/A","PC16A_025","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,207.6690476,78207.38508,125.1837662,39603.3532,NA,NA,0,NA,NA,41.52563858,330833.1042,38232.47401,-715.4950562,89.99681854,40051.33582,373.2369995,0.197068706,21.49687386,1.376720428,"Not reported"
"931",4849,4243,"AUS","Australia","PC16A_026","PC16A_06","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","03/05/2016",2016,"May",115.0711333,-31.95231667,"115.05735","-31.95488333","20:00.0","30:00.0","JT","06/07/2016","N/A","-","UN","ID points conducted on LH camera (RH short)","Naucrates ductor","PCA_026","10","New 4","","","PC16_026L.avi","PC16_026L.avi","PC16_026R.avi","","","","","","","","","Longline","#N/A","PC16A_026","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,199.1837662,75867.02826,116.6984848,36892.38691,NA,NA,0,NA,NA,39.24214554,333897.3064,35568.34856,-1454.265747,89.99078369,37320.22481,373.2369995,0.197068706,21.49687386,1.376720428,"Part"
"932",4854,4369,"AUS","Australia","PC16A_031","PC16A_07","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","03/05/2016",2016,"May",115.0976833,-31.99217,"115.08807","-31.98863","00:00.0","21:00.0","JT","24/06/2016","JT","42565","CT","Larger MaxN of Coryphaena hippurus (~21 at 2:16) AFTER 2 hours","Juvenile sp., Coryphaena hippurus","PCA_031","10","New 5","","","PC16_031L.avi","PC16_031L.avi","PC16_031R.avi","","","","","","","","","Longline","PC16A_031","PC16A_031","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,188.2132034,73409.46233,105.7279221,33744.78609,NA,NA,0.750416696,NA,0.055555556,35.9024086,338272.7574,32550.54471,-714.8133545,89.99266052,34115.67603,376.0046997,0.199556991,21.49880219,1.352305055,"Not reported"
"933",4861,4376,"AUS","Australia","PC16A_038","PC16A_08","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","04/05/2016",2016,"May",115.0989833,-31.9426,"115.0843167","-31.93503333","32:00.0","44:00.0","JT","27/06/2016","JT","42565","CT","No measurement possible for tiny juvenile ","Juvenile sp.","PCA_038","10","New 3","","","PC16_038L.avi","PC16_038L.avi","PC16_038R.avi","","","","","","","","","Longline","#N/A","PC16A_038","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,191.4264069,73193.31738,108.9411255,34497.7722,NA,NA,0.399861097,NA,0,36.67863464,335719.3664,33125.70723,-1341.079834,89.99479675,34947.63909,375.5869141,0.200062245,21.51135445,1.345974207,"Part"
"934",4865,4380,"AUS","Australia","PC16A_042","PC16A_09","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","04/05/2016",2016,"May",115.1306667,-31.94521667,"115.1196","-31.9392","04:00.0","19:00.0","JT","05/07/2016","N/A","-","UN","","Decapterus sp.","PCA_042","10","New 2","","","PC16_042L.avi","PC16_042L.avi","PC16_042R.avi","","","","","","","","","Longline","#N/A","PC16A_042","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,182.4264069,70131.60786,99.9411255,31464.68725,NA,NA,0.062083334,NA,0,33.67913437,338528.311,30079.00926,-1149.697876,89.99791718,31921.63259,378.8552856,0.202122897,21.50640488,1.329845428,"Part"
"935",4873,4388,"AUS","Australia","PC16A_050","PC16A_10","Perth Canyon Autumn 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","04/05/2016",2016,"May",115.14105,-31.90886667,"115.13355","-31.89895","46:00.0","58:00.0","HH","28/06/2016","UN","-","UN","Shearwater?","No fish","PCA_050","10","New4","","","PC16_050L.avi","PC16_050L.avi","PC16_050R.avi","","","","","","","","","Longline","#N/A","#N/A","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,184.3969696,69309.52536,101.9116882,31757.58541,NA,0,NA,NA,NA,33.94820404,337511.1453,30245.06724,-464.6355286,89.99692535,32246.86288,381.1833801,0.203386992,21.52000046,1.336484551,"Not reported"
"936",4874,4389,"AUS","Australia","PC16S_001","PC16S_01","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","25/11/2016",2016,"Nov",115.047249,-31.937481,"115.013829","-31.97939504","40:00.0","00:00.0","JT","17/01/2017","JT","42768","LM","No measurements - fish only in 1 screen","","PCN_001","10","R2","","","PCN_001_L.avi","38","76","","","","","","","","","Longline","#N/A","PC16S_001","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,207.6690476,78196.38158,125.1837662,39483.09873,NA,NA,0,NA,NA,41.29955292,331097.3482,38126.57815,-797.4693604,89.99707031,39924.67357,373.2369995,0.197068706,21.49687386,1.376720428,"Not reported"
"937",4879,4394,"AUS","Australia","PC16S_006","PC16S_02","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","25/11/2016",2016,"Nov",115.066823,-31.97066202,"115.051691","-31.99745301","34:00.0","55:00.0","JT","19/01/2017","JT","42768","LM","","","PCN_006","10","R6","","","PCN_006_L.avi","28","39","","","","","","","","","Longline","PC16S_006","PC16S_006","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,199.6984848,76298.47777,117.2132034,36967.99153,NA,NA,NA,NA,0.112083331,38.92160797,334526.12,35706.27542,-1498.697388,89.99253082,37368.05885,371.0827026,0.195793971,21.48640633,1.381084204,"Part"
"938",4884,4399,"AUS","Australia","PC16S_011","PC16S_03","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","25/11/2016",2016,"Nov",115.074203,-31.95088601,"115.063773","-31.97356199","29:00.0","46:00.0","JT","25/01/2017","JT","42768","LM","","","PCN_011","10","R2","","","PCN_011_L.avi","31","79","","","","","","","","","Longline","PC16S_011","PC16S_011","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,199.1837662,75571.83218,116.6984848,36632.77796,NA,NA,0,NA,NA,39.24214554,334078.1234,35302.47419,-1454.265747,89.99078369,37063.45697,373.2369995,0.197068706,21.49687386,1.376720428,"Part"
"939",4889,4404,"AUS","Australia","PC16S_016","PC16S_04","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","26/11/2016",2016,"Nov",115.10125,-32.00528003,"115.092774","-32.03996804","11:00.0","22:00.0","JT","27/01/2017","JT","42768","LM","Wrong OPCODE number on magnadoodle (18 instead of 16)","","PCN_016","10","R6","","","PCN_016_L.avi","55","79","","","","","","","","","Longline","PC16S_016","PC16S_016","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,210.8705815,182.7279221,73156.18736,100.2426407,33310.19364,NA,NA,NA,NA,NA,35.82955933,339284.9276,32166.34812,-647.4561768,89.98858643,33658.45132,373.567627,0.199997038,21.4928627,1.359390736,"Not reported"
"940",4896,4411,"AUS","Australia","PC16S_023","PC16S_05","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","26/11/2016",2016,"Nov",115.099911,-31.98842696,"115.105478","-32.023998","50:00.0","00:00.0","JT","31/01/2017","JT","42768","LM","","","PCN_023","10","R4","","","PCN_023_L.avi","60","78","","","","","","","","","Longline","PC16S_023","PC16S_023","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,185.2132034,73174.13494,102.7279221,33567.74548,NA,NA,NA,NA,0.27347222,35.9024086,338255.6846,32358.66373,-742.9106445,89.99412537,33945.38995,376.0046997,0.199556991,21.49880219,1.352305055,"Not reported"
"941",4899,4414,"AUS","Australia","PC16S_026","PC16S_06","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"IV","In","Yes","no","26/11/2016",2016,"Nov",115.100108,-31.94807203,"115.109346","-31.97300199","18:00.0","26:00.0","JT","02/01/2017","JT","42768","LM","","","PCN_026","10","R6","","","PCN_026_L.avi","34","87","","","","","","","","","Longline","PC16S_026","PC16S_026","Done_EM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,191.4264069,73075.39093,108.9411255,34254.7234,NA,NA,NA,NA,0,36.45694351,336104.7146,32899.9721,-1321.016724,89.99668121,34696.95416,375.5869141,0.200062245,21.51135445,1.345974207,"Part"
"942",4908,4423,"AUS","Australia","PC16S_035","PC16S_07","Perth Canyon Spring 2016","Perth Canyon","Perth Canyon",NA,"VI","In","Yes","no","26/11/2016",2016,"Nov",115.141411,-31.90727103,"115.159069","-31.921748","58:00.0","12:00.0","LM","02/01/2017","JT","42737","JT","","","PCN_035","10","R6","","","PCN_035_L.avi","12","65","","","","","","","","","Longline","#N/A","#N/A","Done_EMPM","","","","","","","","GWOT","",NA,NA,NA,"Perth Canyon","Australian Exclusive Economic Zone","Australia",1,1.78,0.98,1.59,1.4,1.85,0.933,"Australia",699,0.095532,229.3023708,184.3969696,69287.83083,101.9116882,31790.83005,NA,0,NA,NA,NA,33.94820404,337459.4846,30273.31445,-390.7012939,89.99679565,32281.25666,381.1833801,0.203386992,21.52000046,1.336484551,"Not reported"
